Augmentation,RunID,F1-Score,Recall,Precision,Accuracy,person_F1 score,person_Precision,person_Recall,bicycle_F1 score,bicycle_Precision,bicycle_Recall,car_F1 score,car_Precision,car_Recall,motorcycle_F1 score,motorcycle_Precision,motorcycle_Recall,siren_F1 score,siren_Precision,siren_Recall,bus_F1 score,bus_Precision,bus_Recall,truck_F1 score,truck_Precision,truck_Recall
Gain,4,0.5682934638800762,0.6812892412333684,0.513350920198244,0.8056240034787651,0.932182675680856,0.930247820662947,0.9342097454880898,0.5327338471786088,0.40151310942189156,0.7926708949964765,0.9105180850848946,0.9169163557872846,0.9044528747411729,0.4178930142771752,0.40658604130454,0.4328568060887722,0.6350574712643678,0.5425880425880426,0.8022533022533023,0.4195767195767196,0.30386719905353443,0.6784791435954227,0.13009243409791166,0.0917378725694678,0.22410192147034252
Gain,4,0.5682934638800762,0.6812892412333684,0.513350920198244,0.8127264820988549,0.932182675680856,0.930247820662947,0.9342097454880898,0.5327338471786088,0.40151310942189156,0.7926708949964765,0.9105180850848946,0.9169163557872846,0.9044528747411729,0.4178930142771752,0.40658604130454,0.4328568060887722,0.6350574712643678,0.5425880425880426,0.8022533022533023,0.4195767195767196,0.30386719905353443,0.6784791435954227,0.13009243409791166,0.0917378725694678,0.22410192147034252
Gain,3,0.5747245878161923,0.7101764040790867,0.5099703131755505,0.7948496619191483,0.931733900843974,0.9281196439674144,0.9353893265639033,0.5572298325722984,0.4256759283497251,0.8071961298125379,0.916740765671404,0.92429748553493,0.9093273413187193,0.396723373994858,0.31209784591820644,0.5482076780758557,0.6707096774193548,0.5576923076923077,0.8453355155482816,0.4345132743362832,0.3065127315224705,0.7757471264367817,0.11542128987517336,0.11539624924379915,0.15003171079752656
FreqMasking,0,0.5464938477483341,0.7054839047849981,0.48346453446816556,0.8061686887881888,0.9251276544610727,0.9192067910890693,0.9311647936054432,0.542280982491028,0.41906307977736545,0.7684509326845093,0.9077532463489895,0.9205231664931663,0.8954852731747138,0.399031753414232,0.34917840375586856,0.4930060997029988,0.6052201522155298,0.4879232916616094,0.799025974025974,0.366746671497147,0.23318566250503425,0.858738828202582,0.07929647381033893,0.05517134599504542,0.19251543209876543
FreqMasking,1,0.5597924319830487,0.6846843828126522,0.5060692367105978,0.8062865497076024,0.9249916587607145,0.9260219018751442,0.9240125762847202,0.5042856527544473,0.37211134453781514,0.7826736370425691,0.9056853630933321,0.9096252727730265,0.9020500926273246,0.42215749444665107,0.43470083908203516,0.42347976072516424,0.6164952810254964,0.4976149706457925,0.812845978508629,0.4385615596377928,0.3139208581983518,0.7290476190476189,0.10637001416290634,0.08848946986201887,0.21868101545253865
FreqMasking,2,0.5561456440747086,0.6947621434540971,0.5021146582075439,0.8041783139620421,0.9213865368990374,0.9274632771192379,0.9154039515142414,0.48833678398895786,0.3479214694727448,0.8212748083587105,0.9012509500097704,0.9057022797265908,0.8968495809075518,0.4306636519605058,0.43187961794918006,0.44625500285877645,0.6247474747474747,0.5383199151220122,0.7512987797511176,0.4384436701509873,0.29722244048086743,0.8398337595907929,0.08819044076622652,0.06629360758217383,0.19241912119748913
FreqMasking,3,0.5468807635662898,0.6768371148381447,0.4907959858160187,0.7963262307127112,0.9177022951892204,0.9262097270761775,0.9095797393586181,0.4707779349363508,0.3344617018452144,0.7961856118235167,0.8943188447795393,0.8933438102464377,0.8955857714002486,0.42026031527920915,0.41326745396937936,0.427523587698867,0.6255913494030187,0.5132722007722008,0.809545317675399,0.39407242850594165,0.2819349962207105,0.6553921568627451,0.1054421768707483,0.07308201058201058,0.24404761904761907
FreqMasking,5,0.5651875063146375,0.6736348261855349,0.5127494887281854,0.8075460661011992,0.9262970301904774,0.9249892895996967,0.9279774628632276,0.5116125411824337,0.3723924380704042,0.8173832639852057,0.9087228281060038,0.9176938084064858,0.9003544245221504,0.43048409031262674,0.42283272283272283,0.4483457753647777,0.6592110114292737,0.5589689265536724,0.8057184750733137,0.44211512849602924,0.34318918491580364,0.6241808650065531,0.07786991448561803,0.04918005071851226,0.19148351648351647
FreqMasking,4,0.5620757764675841,0.6866994034026385,0.5064916844666943,0.8070124178232286,0.9281514367799863,0.9258492566950278,0.9310854740556969,0.49181716833890754,0.35973049320506945,0.7771889195688964,0.9112061798376786,0.9221886959493912,0.9011450362016387,0.415711327823889,0.3846800706218989,0.4601648351648352,0.674347158218126,0.5878648775894539,0.7984685565330727,0.3728568569458961,0.24871250540551165,0.7618518518518518,0.14044030732860519,0.11641589180050718,0.17699115044247787
FreqMasking,6,0.5700203930493601,0.6847646559586968,0.5184538047557689,0.8110687022900763,0.930022099849975,0.9265298250347563,0.9335466000448753,0.5264798574952042,0.3941019538597367,0.7928904428904429,0.9104851381805882,0.9210232411471139,0.9002619619349298,0.42767195767195765,0.4536516853932584,0.408199723388997,0.6411007025761124,0.5395281456953642,0.7943548387096775,0.4409477699530516,0.30778032036613273,0.7773224043715847,0.11343522561863173,0.08656146179401994,0.18677662037037035
ClippingDistortion_Gain,,0.5698265641943521,0.6724199553917383,0.5157182469023447,0.8063471502590673,0.9235478724906119,0.9311245529664774,0.9163464167958042,0.5427347092713252,0.41819403714565007,0.7840325576313777,0.9049453235096978,0.9042970413261711,0.9061967563847635,0.41306329113924056,0.3928922121724069,0.43756087616372574,0.6111319373783894,0.520935960591133,0.7558871405317418,0.43316662877926804,0.31727000544365813,0.6835490293678448,0.16019618679193148,0.12531391867091665,0.22336691086691085
ClippingDistortion,,0.563402400898283,0.6941071512431894,0.5127297500678214,0.8085880640465793,0.9282234307817976,0.9285888276325829,0.9279513327126673,0.5214434562572098,0.37243157176434905,0.8699376947040498,0.9064413262225866,0.9114915977743858,0.9015251104365025,0.4141682598743152,0.4447387629205811,0.4035643240248785,0.6802938358351964,0.5853206147323795,0.8212261422787739,0.44679666738490265,0.31956105464722345,0.7603030303030303,0.04644982993197279,0.026975821003247927,0.17424242424242425
ClippingDistortion,2,0.5597993882499785,0.705299005121152,0.4934956944035347,0.7861524978089395,0.9216029723612289,0.9310184397576795,0.912429590196327,0.47981735860640007,0.3393823653602549,0.8207325268817205,0.8968766028568735,0.8863098823318003,0.9080655179055864,0.3984441901003489,0.33140661543601735,0.5325984990619137,0.6487375772226699,0.5508928571428572,0.8053797468354431,0.41416964818127605,0.28999341672152734,0.7249544626593807,0.15894736842105261,0.12546628407460544,0.2329326923076923
ClippingDistortion,0,0.5753388321619868,0.6949666007540858,0.5226678214620707,0.809776207302709,0.9277513043494077,0.925309162005834,0.930266464908632,0.5084340095737406,0.3726776401564537,0.8149288187764525,0.9107391215825007,0.9191213444767903,0.9025630400590856,0.4535322180406377,0.4650950700555382,0.4718731252595794,0.6656814449917898,0.5699069101324741,0.8168504901960785,0.45058775287042097,0.3255978993683912,0.7523452157598499,0.11064597372541013,0.0809667240390132,0.17593905031892276
ClippingDistortion,1,0.5658981630475453,0.6944451936847991,0.502579432820585,0.80479302832244,0.9205055053411066,0.924855526507954,0.9166054388543754,0.5279287290452195,0.3950999355254674,0.795785210739463,0.90113097374573,0.9039423817046861,0.8985650894879048,0.41557279388828944,0.35079575596816975,0.5096923076923077,0.6618457903028182,0.5556958128078817,0.8248816768086544,0.4164888203040352,0.3013157894736842,0.680622009569378,0.11781452870561782,0.0863508277562522,0.23496462264150944
ClippingDistortion,4,0.5745628970288559,0.7120981623350238,0.5104421156274823,0.8123529411764706,0.9269144714875207,0.9223949187210259,0.9315159933506076,0.547747905027933,0.402724358974359,0.8572590309878445,0.9126462408013072,0.9189809011726435,0.9064266561506097,0.4143067590987869,0.33736493311702226,0.5370665526356709,0.6763680397519678,0.5976319875776397,0.7900351832936102,0.3855122246918569,0.25728067639832347,0.7723499361430396,0.15844463834261807,0.1367170334313626,0.19003378378378377
ClippingDistortion,5,0.5650513495510949,0.6930273179270408,0.5099994086148418,0.8079410437659799,0.9274774206560155,0.9188835062368883,0.936233962717682,0.5310720807820388,0.39475507174666,0.8112790115211221,0.911053842569687,0.923063302035732,0.8993731254722728,0.4352398854278554,0.413297351892182,0.4710971128608924,0.6924126806873876,0.6051587301587301,0.8166208791208791,0.39357762017336484,0.27453580901856767,0.7251585623678647,0.06452591656131479,0.04030208921513269,0.19142857142857142
ClippingDistortion,3,0.577747025414548,0.7044263316804263,0.5150128025649698,0.8008262024195928,0.9222306348451774,0.9208325254447032,0.9236785079606862,0.5409787203294916,0.4015392887012625,0.8290677966101695,0.9025756044698617,0.9069480398405347,0.8982466339844587,0.3956633748389866,0.3107164541590771,0.5446197682214348,0.6820588943272086,0.5984062268346924,0.7949999999999999,0.45595315549772286,0.32515429775703747,0.7660114140773621,0.14476879359338674,0.14149278521748157,0.1743602009088735
Base,0,0.563662847198044,0.7050271748420718,0.5055142896733558,0.8120852252881593,0.932749924309282,0.923790384282233,0.9419690986320658,0.5568442558541569,0.4496041496041496,0.7402930402930403,0.9122347053906101,0.9239032212023086,0.9010362192386776,0.4124512108186701,0.36146105226826586,0.4887346314489087,0.6679292929292929,0.5786719286204529,0.8063612392880686,0.34475076580339736,0.22419354838709676,0.7897371714643304,0.11867977528089887,0.07697574334898279,0.2670588235294118
BackgroundNoise,0,0.5684736830630011,0.6873963976092875,0.5112702175855767,0.8037024100593783,0.9296467161782854,0.9249325770257795,0.9344143684031324,0.5384435122911444,0.4114114114114114,0.7800138107921476,0.9091633225741056,0.9138879224984612,0.9046902677047128,0.4230502468737339,0.37728929827210567,0.4893851668045216,0.6894480519480519,0.6147906657515443,0.7905558706749858,0.4412620272991721,0.3016129032258065,0.8297619047619047,0.04830190427651393,0.03496674491392801,0.08295339412360689
BackgroundNoise,1,0.5627487842278074,0.7147513326015187,0.5052268121258717,0.8112120153684946,0.9318481884810101,0.9271251160860716,0.9366350772578533,0.5424536952136438,0.39156429156429157,0.8826466916354556,0.9121007437582183,0.9202110150667702,0.9041491446620719,0.4291703835860839,0.41539573311474,0.4439430689107497,0.6606060606060606,0.5573953328757721,0.8153466252057802,0.40852130325814534,0.2935483870967742,0.6909090909090909,0.05454111469149064,0.03134780907668232,0.3296296296296296
BackgroundNoise,2,0.5750754235491655,0.7069871441268206,0.5170542949658846,0.8068459657701712,0.9298902727975881,0.9272012239756969,0.9326971007416708,0.5651556451428179,0.43644553644553646,0.8042592592592592,0.9109059968643607,0.9194839921142541,0.9029148997783685,0.41788048552754437,0.41368617468774943,0.4225918458781362,0.6569373815183702,0.5559368565545642,0.8102283105022832,0.4606227106227106,0.31048387096774194,0.8921526586620927,0.08413547237076648,0.05614241001564945,0.18406593406593408
BackgroundNoise,3,0.5765348749578225,0.703852286898119,0.5143863578686503,0.8094655955291652,0.9288052079455478,0.9263614523935673,0.9314899937373748,0.5189672293942402,0.3726453726453727,0.8545258620689655,0.9129182737792009,0.9227584945718592,0.9035959889165555,0.4136887880506712,0.3281057876911793,0.5600126442231705,0.6553095814597025,0.5691489361702128,0.7920013386880858,0.4574468085106383,0.33467741935483875,0.7277644230769231,0.1486082355647573,0.14700704225352113,0.1575757575757576
AirAbsorption_Gain,,0.5765841833271999,0.6820344830392264,0.527821770628847,0.8053915275994865,0.9316376749911903,0.9328792290658545,0.9304459323259398,0.5072250419294121,0.3651003047809671,0.8314943253467844,0.9114084722961324,0.9138661256476159,0.9089640478109106,0.444490804025892,0.4543442607958737,0.4353266950100694,0.6805849296029971,0.6071479526323298,0.7876916868442292,0.4276096932402404,0.3091931216931217,0.6980335133638,0.13313266720453465,0.11222139978616662,0.1822851805728518
AirAbsorption_ClippingDistortion_Gain,,0.5625793257815908,0.6986860974172232,0.5037521713582327,0.807533843437316,0.9267490023410567,0.9314448103834021,0.9221280791813009,0.5041057367829022,0.3606674856674857,0.8374345188861319,0.9070967525404388,0.9098478810332344,0.9044423099607368,0.38823953521767224,0.3568684633950121,0.4365293244246473,0.6599833147942158,0.5458514458514458,0.8428571428571429,0.4310527814449535,0.2976517672018901,0.8197220635827147,0.12082815734989646,0.12393334597515882,0.12768924302788845
AirAbsorption_ClippingDistortion,,0.5678098865623062,0.7111227800931597,0.5006845791300614,0.8087148229801582,0.9275575673004861,0.9252199176371501,0.9300178517520394,0.5345853380930208,0.3918626827717737,0.8410303251735477,0.9093254364356185,0.9176651194336118,0.9011797800891419,0.40235143836598497,0.33355884726772067,0.5116677912730544,0.6758770422667207,0.5670114340577812,0.8480180533751962,0.4308143800440206,0.2986565863803715,0.7938699569134351,0.09415800343029157,0.07081746636202081,0.1520757020757021
AirAbsorption,2,0.5760407966260941,0.7138279264017774,0.5163695883101321,0.8122353628266901,0.928151080281862,0.9259363382126802,0.930470284659151,0.5532569839798755,0.4204325772801225,0.8098114007204916,0.9093993902260968,0.9131242438271006,0.9059071937503427,0.4364029324609654,0.38991674375578167,0.49672857745884336,0.6848410350431267,0.5885260909368324,0.8299731182795699,0.44135195384211906,0.3223190932868352,0.7439626300017628,0.07888220054861322,0.05433203087157297,0.27994227994227994
AirAbsorption,0,0.5631754311819044,0.6899027365312715,0.499730154149466,0.806437518205651,0.9277044307651496,0.9254734937127523,0.9300595396774466,0.526536312849162,0.40581140350877193,0.7540503489531405,0.9102384914971079,0.9168385586766804,0.9038768695291344,0.39032157314242666,0.3038355310049893,0.5457655502392345,0.6587354286557474,0.5637660022686761,0.7969924812030075,0.42324561403508776,0.3010415520592658,0.7487230735065511,0.10544616732864998,0.08134453781512604,0.14985129261038665
AirAbsorption,1,0.5740636610249643,0.7410654287743946,0.514672868490073,0.812263326536557,0.9314748588944308,0.9232177772765611,0.9399131369873319,0.5402514315557795,0.3978965908170702,0.8463636363636364,0.9144149988889683,0.9274886658237085,0.9017652627331698,0.4395355673133451,0.40990591764385054,0.47396592565597667,0.6734208142890241,0.5744080480922586,0.8141135972461273,0.4418032786885246,0.3082610093217615,0.7961065573770492,0.07754467754467756,0.061532070455300764,0.41522988505747127
AirAbsorption,,0.5722901726565712,0.6995240060742399,0.5151916463575915,0.8115122517036393,0.9284224724666919,0.9289766453313519,0.9280675471019547,0.5200118137719942,0.3798128342245989,0.8242939377585896,0.9087947148233502,0.9084126984126983,0.9094354971679082,0.4424262635245294,0.44423994444900733,0.44538992854965465,0.6669816359229284,0.5648099027409372,0.8153186274509804,0.4274701798112872,0.2943608897188782,0.797816265060241,0.11192412827521835,0.08572860962566846,0.17634623943035158
AirAbsorption,3,0.5812234699010261,0.6950803298444416,0.5192357517653663,0.8110213078618663,0.9319023794717105,0.9265704128486281,0.9373073891803931,0.5730606758832566,0.42824967824967825,0.8666666666666667,0.9154288252268008,0.9228328397122271,0.9081845180347015,0.3929209998175516,0.3190164954870837,0.5171957671957672,0.7029785619427054,0.6016666666666667,0.8467546754675468,0.4105243515581265,0.307740873957297,0.6302423112767941,0.141748495407032,0.1285732954359829,0.15921098108922135
AirAbsorption,4,0.5665957141461042,0.7009993510605805,0.5063119661492896,0.8028985507246377,0.9305814581549876,0.9240117121343137,0.9374134434622228,0.49966079975879096,0.3525620579019457,0.8574203574203574,0.9113752163575843,0.9204521270734838,0.9026683976439762,0.40914918869281214,0.3712404153580624,0.45807141609917934,0.6517428845538855,0.5673611111111111,0.7741483639623488,0.3999806426635695,0.27036816686498216,0.7755952380952381,0.16367980884109917,0.13818817260112806,0.20167824074074076
AirAbsorption,5,0.5720498083381436,0.7279097622501858,0.5022148482915293,0.8147285693494397,0.9351153960955063,0.9322264497722852,0.9380275608806428,0.5315315315315315,0.38939165409753645,0.841765873015873,0.9148886763477515,0.918334452039704,0.9114689949374479,0.40740399385560677,0.3442126909518214,0.5015646091544975,0.6687810697951879,0.562555928411633,0.8359722909450766,0.4231991320184446,0.2839874411302983,0.8301492537313433,0.12342885872297636,0.0847953216374269,0.23641975308641974
AddGaussianNoise_Gain,,0.5670566956636303,0.7388445041626618,0.5033424385128877,0.8053830227743272,0.9246666664210447,0.9285934040945176,0.9207951834549271,0.5142616841403111,0.3632805151580928,0.880161427357689,0.9075889370975514,0.9096101550087885,0.9056542293623069,0.43648664164274675,0.40084688385756745,0.5165079365079365,0.6648533856081026,0.5633420658682635,0.8230136714880127,0.45411345871062614,0.3194587394805352,0.8089622641509434,0.06742609602502908,0.03826530612244898,0.31681681681681684
AddGaussianNoise_ClippingDistortion_Gain,,0.5591881493518764,0.7285253307519646,0.49959569468875786,0.8036940563580393,0.9249453221556364,0.9280765005833567,0.9221202478855998,0.4947081166795737,0.3509454949944383,0.8382852292020373,0.9046677211511549,0.9055484578713875,0.9042810376445294,0.4330258782313577,0.41790465631929047,0.4518356470228128,0.6982629529799342,0.6019644180874721,0.83359375,0.38117513937186065,0.2478890651240903,0.8291666666666666,0.07753191489361702,0.04484126984126984,0.3203947368421053
AddGaussianNoise_ClippingDistortion,,0.5598322470813485,0.7248093778437599,0.4965230752860131,0.8021522105536107,0.9220443998642236,0.9254128799045342,0.9188031564587669,0.4958460203083451,0.35733527173215884,0.8123511904761904,0.9002650814842151,0.9010701923092411,0.8995851720938566,0.43754152823920267,0.4084336491203077,0.48536100535696236,0.6552048224008298,0.5457912457912458,0.8226497907522711,0.42521666200726865,0.2881446039340776,0.8311274509803921,0.08270721526535481,0.049473684210526316,0.3037878787878788
AddGaussianNoise_AirAbsorption_Gain,,0.5657716287161991,0.6954571742338452,0.5133344514390068,0.8099504833765622,0.9254923042100498,0.9251828291942339,0.9258039250359853,0.5077895234158153,0.36574198268503844,0.8371980676328502,0.9086901577782245,0.9154269571175933,0.9021474084835532,0.42199876462466385,0.4422548032228075,0.4219358411031329,0.6722622950819672,0.5845961599492224,0.7967161559277408,0.4249158249158249,0.296603128054741,0.7575757575757576,0.09925253098684833,0.06353529984941093,0.22682306387789714
AddGaussianNoise_AirAbsorption_ClippingDistortion_Gain,,0.5675613393579307,0.7207945987677089,0.5074785230814224,0.809179817737275,0.9264629518664595,0.9236170115503142,0.9293966006041114,0.5010229759299781,0.35850945494994435,0.8388064316635745,0.9060176364820096,0.911609866630396,0.9006145274740743,0.44500687450449433,0.42596090461944125,0.4756511801817933,0.6881562881562882,0.5855203619909501,0.8416666666666667,0.44631492948056417,0.3136273181471759,0.7744267847837415,0.05994771908572157,0.03350474368173483,0.28500000000000003
AddGaussianNoise_AirAbsorption_ClippingDistortion,,0.5577672009840038,0.6880297702739058,0.4986867180386153,0.801906779661017,0.9185658679387534,0.9224188420958307,0.915027170334294,0.48634920634920636,0.35160671462829735,0.7978816199376947,0.8986403508242996,0.903973163458932,0.8938401917108822,0.4360667848926233,0.3925034305829008,0.49085819738229636,0.6595488157753724,0.5628660073686251,0.8128318584070797,0.4128503075871497,0.29355432780847146,0.7026222537207654,0.09234907352062165,0.06388454032725012,0.20314710042432815
AddGaussianNoise_AirAbsorption,,0.5663832053825621,0.7096592240083197,0.5037718995130529,0.8037479142600437,0.9254707037175696,0.9214823743797869,0.9295025134671757,0.4974352760612302,0.3570814021259471,0.8195834855681403,0.9075350356974218,0.9153407445120136,0.8999126475778225,0.35838638672907985,0.2931044073717646,0.5091947960618847,0.6686381891201169,0.579520697167756,0.8013784461152882,0.413095554964067,0.28130224246267366,0.7801136363636363,0.1941212913884491,0.17857142857142858,0.22792904290429045
AddGaussianNoise,,0.5730610449493714,0.7350310815530465,0.5023778934289813,0.8041087962962963,0.9257485267596333,0.9272285812504961,0.9243085976238482,0.4993946421567792,0.3549407114624506,0.8502758077226162,0.9070414277879146,0.9084476337790055,0.9057003081812801,0.40620012100607916,0.3291669481791771,0.5350602409638554,0.682112214186245,0.5795938104448743,0.8377281947261663,0.4538145435054493,0.3146364674533689,0.8164344685242518,0.13711583924349882,0.10263110143349666,0.27570995312930796
AddGaussianNoise,1,0.5688210597120313,0.6981374888729441,0.5107861297574638,0.8086854460093896,0.9262764107466639,0.9271898052376387,0.9254145487855909,0.5234252430832824,0.38448071156903385,0.8287878787878789,0.9066756148146747,0.9169394898957308,0.8966998395089254,0.43005536030138053,0.3979284369114877,0.4714364215847895,0.6572927821803385,0.5653605015673981,0.8003795066413661,0.44414019715224534,0.325,0.7200374531835206,0.09388180970563426,0.05860396312095775,0.24420677361853832
AddGaussianNoise,3,0.5637714901463196,0.7084422395529866,0.5069530148321331,0.8085760280989317,0.9206817039769435,0.918311660381278,0.9232363214003305,0.47186963979416807,0.3389828841235491,0.7761340206185567,0.9017900766445803,0.9041008577121319,0.8998131039609217,0.43819163292847507,0.39564182411593857,0.5185676392572944,0.7072407276163477,0.6207751375536611,0.8274731182795698,0.4599987430869784,0.34440287972896666,0.6931818181818181,0.04662790697674419,0.026455860209405747,0.3206896551724138
AddGaussianNoise,2,0.573003390322326,0.685386261575885,0.5213557637987998,0.8066588785046729,0.9244742246140774,0.9261268803630196,0.9228460954211243,0.4989334106966108,0.36516258677383995,0.7883631713554987,0.9043907343099573,0.9058518257125785,0.9031286865601211,0.45895163320573235,0.4142398919557694,0.514580773229984,0.6590990112013808,0.5796495648190564,0.7787545787545787,0.4212773109243697,0.3080555857127348,0.6897409504203122,0.1438974073041539,0.15040401125459923,0.2002895752895753
AddGaussianNoise,4,0.5606210671463197,0.7064512970538034,0.49658633234730104,0.8108695652173913,0.9205731533466057,0.9197485035202244,0.9219643659314093,0.4734170101161484,0.33580472547763496,0.8024671407024349,0.8998271659949095,0.9083386819005527,0.8924202602486615,0.4227968251370592,0.35361655025000954,0.5264197447498142,0.6876867901972504,0.5999220997123682,0.8215419501133787,0.3887154861944778,0.26170406860062034,0.7693704600484261,0.13133103903778634,0.09696969696969697,0.21097515758249907
AddGaussianNoise,5,0.5602123885320427,0.7185617064384663,0.5006352803706261,0.8075975061620995,0.9238715613084909,0.9280984500462499,0.9198708975452081,0.4792289988492521,0.33881226053639846,0.8186813186813187,0.9042541646017568,0.9103479770261647,0.8985109941635198,0.4595208234627426,0.4653642283810389,0.45669427191166323,0.6288932146829811,0.5179110105580693,0.8043478260869565,0.42351856508255803,0.27556043489039206,0.9164367363027197,0.10219939173651806,0.06835260115606936,0.21538990037787703
AddGaussianNoise,0,0.5602379837098297,0.6931009704976637,0.505090204810708,0.80017490161784,0.9261620851608354,0.9309831295845277,0.9214391824669059,0.48460159687143556,0.351237792414263,0.7944250871080138,0.9054910626227994,0.905474395995624,0.9055796573460697,0.4112292404975332,0.3755375296930257,0.4662416707871253,0.6712792434046788,0.57763041556145,0.8020454545454545,0.38400894036371025,0.2513157894736842,0.8223264540337711,0.13889371704781533,0.14345238095238094,0.13964928719630545
